method,pdb_id,target_name,rmsd,best_mode_rmsd,time_s,score,energy_gap,native_rank,gap_proof,target_class,binding_mode
GNINA,2rkm,STRUCTURE OF OPPA COMPLEXED WITH LYS-LYS,3.337608814239502,2.8713417053222656,9.990330934524536,-5.19,,,,transport,multi_residue
GNINA,1u33,IN SITU EXTENSION AS AN APPROACH FOR IDENTIFYING NOVEL,,,90.10342669487,,,,,hydrolase,standard
GNINA,1xd1,ACARBOSE REARRANGEMENT MECHANISM IMPLIED BY THE KINETIC AND,,,90.12227821350098,,,,,hydrolase,standard
GNINA,1uwt,STRUCTURE OF BETA-GLYCOSIDASE FROM SULFOLOBUS SOLFATARICUS,2.843374967575073,2.843374967575073,9.70067834854126,-7.92,,,,hydrolase,standard
GNINA,2ceq,BETA-GLYCOSIDASE FROM SULFOLOBUS SOLFATARICUS IN COMPLEX,2.499752283096313,2.499752283096313,8.961053133010864,-8.06,,,,hydrolase,standard
GNINA,2cer,BETA-GLYCOSIDASE FROM SULFOLOBUS SOLFATARICUS IN COMPLEX,3.132912397384644,2.455524444580078,24.874431133270264,-10.2,,,,hydrolase,standard
GNINA,2qwb,THE X-RAY STRUCTURE OF A COMPLEX OF SIALIC ACID AND A DRUG,3.1404170989990234,3.135919570922852,25.7228102684021,-7.63,,,,hydrolase,standard
GNINA,2qwd,THE X-RAY STRUCTURE OF A COMPLEX OF 4-AMINO-NEU5AC2EN AND A,3.089134931564331,3.089134931564331,26.17817974090576,-7.17,,,,hydrolase,standard
GNINA,2qwe,THE X-RAY STRUCTURE OF A COMPLEX OF 4-GUANIDINO-NEU5AC2EN,4.715915203094482,4.187060832977295,36.97552728652954,-8.0,,,,hydrolase,standard
GNINA,2j77,BETA-GLUCOSIDASE FROM THERMOTOGA MARITIMA IN COMPLEX WITH,0.2472448647022247,0.2472448647022247,6.92351222038269,-6.91,,,,hydrolase,standard
GNINA,2j78,BETA-GLUCOSIDASE FROM THERMOTOGA MARITIMA IN COMPLEX WITH,2.948557138442993,2.948557138442993,9.489665746688845,-8.23,,,,hydrolase,standard
GNINA,2cet,BETA-GLUCOSIDASE FROM THERMOTOGA MARITIMA IN COMPLEX WITH,3.381304979324341,2.5325539112091064,29.48359966278076,-10.29,,,,hydrolase,standard
GNINA,2g94,CRYSTAL STRUCTURE OF BETA-SECRETASE BOUND TO A POTENT AND,,,90.12876534461977,,,,,hydrolase,standard
GNINA,1n2v,CRYSTAL STRUCTURE OF TGT IN COMPLEX WITH,5.315513610839844,4.644495010375977,9.757755517959597,-6.49,,,,transferase,standard
GNINA,1k4g,CRYSTAL STRUCTURE OF TRNA-GUANINE TRANSGLYCOSYLASE (TGT),2.298494815826416,2.0103392601013184,19.69624710083008,-9.24,,,,transferase,standard
GNINA,1s39,CRYSTAL STRUCTURE OF TGT IN COMPLEX WITH,0.2484421133995056,0.2484421133995056,6.338455438613892,-8.56,,,,transferase,standard
GNINA,2bak,P38ALPHA MAP KINASE BOUND TO MPAQ,,,90.1168658733368,,,,,transferase,standard
GNINA,2baj,P38ALPHA BOUND TO PYRAZOLOUREA,6.129142761230469,5.4667558670043945,57.50333333015442,-11.79,,,,transferase,standard
GNINA,1ndw,CRYSTAL STRUCTURE OF ADENOSINE DEAMINASE COMPLEXED WITH,2.290393114089966,2.0767667293548584,25.022719860076904,-7.76,,,,hydrolase,metal_mediated
GNINA,1ndy,CRYSTAL STRUCTURE OF ADENOSINE DEAMINASE COMPLEXED WITH,2.805648803710937,1.6838880777359009,34.316162109375,-8.22,,,,hydrolase,metal_mediated
GNINA,1ndz,CRYSTAL STRUCTURE OF ADENOSINE DEAMINASE COMPLEXED WITH,,,90.11134552955627,,,,,hydrolase,metal_mediated
GNINA,1l2s,X-RAY CRYSTAL STRUCTURE OF AMPC BETA-LACTAMASE FROM E. COLI,5.919571876525879,3.5583746433258057,19.634878396987915,-7.91,,,,hydrolase,standard
GNINA,1xgj,AMPC BETA-LACTAMASE IN COMPLEX WITH 3-(4-CARBOXY-2-HYDROXY-,6.56614351272583,3.2423346042633057,32.79799222946167,-7.31,,,,hydrolase,standard
GNINA,1q8t,THE CATALYTIC SUBUNIT OF CAMP-DEPENDENT PROTEIN KINASE,2.9462928771972656,2.9462928771972656,14.959985494613647,-7.47,,,,transferase,standard
GNINA,1ydt,"STRUCTURE OF CAMP-DEPENDENT PROTEIN KINASE, ALPHA-CATALYTIC",3.270512819290161,1.9373664855957031,63.60315227508545,-9.29,,,,transferase,standard
GNINA,1re8,CRYSTAL STRUCTURE OF CAMP-DEPENDENT PROTEIN KINASE,4.696958541870117,3.734191656112671,72.08713626861572,-13.01,,,,transferase,standard
GNINA,1m2q,"CRYSTAL STRUCTURE OF 1,8-DI-HYDROXY-4-NITRO-XANTEN-9-ONE/CK2",4.8731608390808105,0.2054875791072845,15.726738929748535,-10.15,,,,transferase,standard
GNINA,1om1,CRYSTAL STRUCTURE OF MAIZE CK2 ALPHA IN COMPLEX WITH IQA,3.603564739227295,3.284971237182617,14.31583285331726,-9.81,,,,transferase,standard
GNINA,1zoe,CRYSTAL STRUCTURE OF PROTEIN KINASE CK2 IN COMPLEX WITH,3.8901925086975098,3.7768149375915527,7.9289891719818115,-7.25,,,,transferase,standard
GNINA,2azr,CRYSTAL STRUCTURE OF PTP1B WITH BICYCLIC THIOPHENE INHIBITOR,1.492948055267334,1.492948055267334,15.174919128417969,-7.11,,,,hydrolase,standard
GNINA,1g7f,HUMAN PTP1B CATALYTIC DOMAIN COMPLEXED WITH PNU177496,,,90.113924741745,,,,,hydrolase,standard
GNINA,1nny,"POTENT, SELECTIVE PROTEIN TYROSINE PHOSPHATASE 1B INHIBITOR",,,90.11927485466003,,,,,hydrolase,standard
GNINA,5er1,A RATIONAL APPROACH TO THE DESIGN OF ANTIHYPERTENSIVES.,,,90.10850858688354,,,,,hydrolase,standard
GNINA,4tln,BINDING OF HYDROXAMIC ACID INHIBITORS TO CRYSTALLINE,3.9807186126708975,3.1899914741516118,7.916528701782227,-5.9,,,,hydrolase,metal_mediated
GNINA,1tmn,BINDING OF N-CARBOXYMETHYL DIPEPTIDE INHIBITORS TO,,,90.11293482780457,,,,,hydrolase,metal_mediated
GNINA,1fh9,CRYSTAL STRUCTURE OF THE XYLANASE CEX WITH,3.385608196258545,2.8115720748901367,6.26705265045166,-6.48,,,,hydrolase,multi_residue
GNINA,2ctc,THE HIGH RESOLUTION CRYSTAL STRUCTURE OF THE COMPLEX,2.7381081581115723,2.2571372985839844,9.82194995880127,-7.02,,,,hydrolase,metal_mediated
GNINA,1e1v,HUMAN CYCLIN DEPENDENT KINASE 2 COMPLEXED WITH THE,2.8656764030456543,2.8656764030456543,14.680492162704468,-7.06,,,,transferase,standard
GNINA,1pxo,HUMAN CYCLIN DEPENDENT KINASE 2 COMPLEXED WITH THE,2.3519465923309326,1.4996322393417358,9.58979606628418,-6.08,,,,transferase,standard
GNINA,1vzq,COMPLEX OF THROMBIN WITH DESIGNED INHIBITOR 7165,5.396226406097412,5.390249252319336,69.46636366844177,-12.07,,,,hydrolase,standard
GNINA,1sl3,CRYSTAL STRUCTUE OF THROMBIN IN COMPLEX WITH A POTENT P1,,,90.11043524742126,,,,,hydrolase,standard
GNINA,2brb,STRUCTURE-BASED DESIGN OF NOVEL CHK1 INHIBITORS: INSIGHTS,4.874660491943359,4.467897415161133,34.50522017478943,-8.3,,,,transferase,standard
GNINA,2brm,STRUCTURE-BASED DESIGN OF NOVEL CHK1 INHIBITORS: INSIGHTS,5.05049467086792,4.492390155792236,38.57053351402283,-8.08,,,,transferase,standard
GNINA,1nvq,THE COMPLEX STRUCTURE OF CHECKPOINT KINASE CHK1/UCN-01,1.4442445039749146,1.4442445039749146,36.46520090103149,-14.04,,,,transferase,standard
GNINA,1jqd,CRYSTAL STRUCTURE ANALYSIS OF HUMAN HISTAMINE,7.783708095550537,7.5147809982299805,45.64029860496521,-8.53,,,,transferase,standard
GNINA,2aov,HISTAMINE METHYLTRANSFERASE COMPLEXED WITH THE ANTIFOLATE,3.5819852352142334,3.5819852352142334,12.86574125289917,-8.62,,,,transferase,standard
GNINA,2aou,HISTAMINE METHYLTRANSFERASE COMPLEXED WITH THE ANTIMALARIAL,2.675699234008789,2.675699234008789,27.317330598831177,-9.41,,,,transferase,standard
GNINA,1pbq,CRYSTAL STRUCTURE OF THE NR1 LIGAND BINDING CORE IN COMPLEX,3.55888295173645,3.402015447616577,8.711447715759277,-8.45,,,,transport,standard
GNINA,1vfn,PURINE NUCLEOSIDE PHOSPHORYLASE,0.5978180766105652,0.5978180766105652,5.15623664855957,-5.68,,,,transferase,standard
GNINA,1b8o,PURINE NUCLEOSIDE PHOSPHORYLASE,2.9153261184692383,2.825355291366577,22.60705804824829,-8.74,,,,,
GNINA,1p1q,CRYSTAL STRUCTURE OF THE GLUR2 LIGAND BINDING CORE (S1S2J),4.411661624908447,2.8267149925231934,10.480029821395874,-7.62,,,,other,standard
GNINA,1syh,X-RAY STRUCTURE OF THE GLUR2 LIGAND-BINDING CORE (S1S2J) IN,2.6531150341033936,2.623159885406494,14.457549095153809,-9.53,,,,other,standard
GNINA,1ftm,CRYSTAL STRUCTURE OF THE GLUR2 LIGAND BINDING CORE (S1S2J),4.492417335510254,3.739881753921509,10.121328592300417,-8.03,,,,other,standard
GNINA,1fcx,ISOTYPE SELECTIVITY OF THE HUMAN RETINOIC ACID NUCLEAR,,,90.11174297332764,,,,,other,standard
GNINA,1fd0,ISOTYPE SELECTIVITY OF THE HUMAN RETINOIC ACID NUCLEAR,5.646830081939697,5.544434547424316,43.83357310295105,-16.53,,,,other,standard
GNINA,1fcz,ISOTYPE SELECTIVITY OF THE HUMAN RETINOIC ACID NUCLEAR,,,90.11003756523132,,,,,other,standard
GNINA,1f4e,CRYSTAL STRUCTURE OF E. COLI THYMIDYLATE SYNTHASE COMPLEXED,2.9649035930633545,2.9649035930633545,14.27721095085144,-7.24,,,,transferase,standard
GNINA,1f4f,CRYSTAL STRUCTURE OF E. COLI THYMIDYLATE SYNTHASE COMPLEXED,8.47109603881836,8.017532348632812,63.514509201049805,-7.9,,,,transferase,standard
GNINA,1f4g,CRYSTAL STRUCTURE OF E. COLI THYMIDYLATE SYNTHASE COMPLEXED,,,90.1122055053711,,,,,transferase,standard
GNINA,1sqa,SUBSTITUTED 2-NAPHTHAMIDINE INHIBITORS OF UROKINASE,8.035593032836914,7.052266597747803,56.31175875663757,-9.36,,,,hydrolase,standard
GNINA,2b1v,HUMAN ESTROGEN RECEPTOR ALPHA LIGAND-BINDING DOMAIN IN,3.279499053955078,3.279499053955078,21.23295211791992,-8.92,,,,other,standard
GNINA,2fai,HUMAN ESTROGEN RECEPTOR ALPHA LIGAND-BINDING DOMAIN IN,3.3231077194213867,3.2830286026000977,21.527840614318848,-9.71,,,,other,standard
GNINA,2ayr,A SERM DESIGNED FOR THE TREATMENT OF UTERINE LEIOMYOMA WITH,,,90.10685420036316,,,,,transcription,standard
GNINA,1ttm,HUMAN CARBONIC ANHYDRASE II COMPLEXED WITH 667-COUMATE,5.346968650817871,5.307011604309082,14.31238603591919,-7.87,,,,lyase,metal_mediated
GNINA,1if7,CARBONIC ANHYDRASE II COMPLEXED WITH,4.688410758972168,4.023251533508301,36.59733557701111,-7.93,,,,lyase,metal_mediated
GNINA,2bok,FACTOR XA - CATION,6.550858020782471,6.229214191436768,65.15981364250183,-9.4,,,,hydrolase,standard
GNINA,1nfy,CRYSTAL STRUCTURE OF HUMAN COAGULATION FACTOR XA COMPLEXED,7.754231929779053,5.752948760986328,52.2978298664093,-10.53,,,,hydrolase,standard
GNINA,1mq6,CRYSTAL STRUCTURE OF 3-CHLORO-N-[4-CHLORO-2-[[(5-CHLORO-2-PY,,,90.10709190368652,,,,,hydrolase,standard
GNINA,2usn,CRYSTAL STRUCTURE OF THE CATALYTIC DOMAIN OF HUMAN,6.770800590515137,5.53624153137207,58.41713452339173,-7.93,,,,hydrolase,metal_mediated
GNINA,2d1o,STROMELYSIN-1 (MMP-3) COMPLEXED TO A HYDROXAMIC ACID,,,90.1084349155426,,,,,hydrolase,metal_mediated
GNINA,1hfs,CRYSTAL STRUCTURE OF THE CATALYTIC DOMAIN OF HUMAN,,,90.10508847236632,,,,,,
GNINA,2flb,DISCOVERY OF A NOVEL HYDROXY PYRAZOLE BASED FACTOR IXA,5.494324207305908,5.478400707244873,26.64104199409485,-9.11,,,,hydrolase,standard
GNINA,2b7d,"FACTOR VIIA INHIBITORS: CHEMICAL OPTIMIZATION, PRECLINICAL",,,90.10975074768066,,,,,other,standard
GNINA,1j17,FACTOR XA SPECIFIC INHIBITOR IN COMPLEX WITH RAT TRYPSIN,5.594761848449707,5.187798500061035,65.88899326324463,-9.38,,,,hydrolase,standard
GNINA,1v2o,TRYPSIN INHIBITOR IN COMPLEX WITH BOVINE TRYPSIN VARIANT,8.090059280395508,7.527900695800781,79.35450458526611,-7.39,,,,hydrolase,standard
GNINA,1jys,CRYSTAL STRUCTURE OF E. COLI MTA/ADOHCY NUCLEOSIDASE,3.0001862049102783,0.8616713285446167,4.750169515609741,-5.09,,,,hydrolase,standard
GNINA,1nc1,CRYSTAL STRUCTURE OF E. COLI MTA/ADOHCY NUCLEOSIDASE,3.811033248901367,3.336329460144043,26.40858554840088,-9.11,,,,hydrolase,standard
GNINA,1y6q,CYRSTAL STRUCTURE OF MTA/ADOHCY NUCLEOSIDASE COMPLEXED WITH,4.923243045806885,4.054758071899414,30.78186416625977,-9.28,,,,hydrolase,standard
GNINA,1bma,BENZYL METHYL AMINIMIDE INHIBITOR COMPLEXED TO PORCINE,,,90.19596695899963,,,,,hydrolase,standard
GNINA,1ela,ANALOGOUS INHIBITORS OF ELASTASE DO NOT ALWAYS BIND,6.756161212921143,5.979662895202637,86.92238688468933,-8.12,,,,hydrolase,standard
GNINA,1elb,ANALOGOUS INHIBITORS OF ELASTASE DO NOT ALWAYS BIND,,,90.19013690948486,,,,,hydrolase,standard
GNINA,1a69,PURINE NUCLEOSIDE PHOSPHORYLASE IN COMPLEX WITH FORMYCIN B,4.9278645515441895,4.582315444946289,21.29191827774048,-9.27,,,,transferase,standard
GNINA,1k9s,PURINE NUCLEOSIDE PHOSPHORYLASE FROM E. COLI IN COMPLEX,2.5121421813964844,2.5121421813964844,23.815165281295776,-10.3,,,,,
GNINA,3pce,"STRUCTURE OF PROTOCATECHUATE 3,4-DIOXYGENASE COMPLEXED WITH",4.151635646820068,2.706376552581787,10.305861949920654,-6.34,,,,oxidoreductase,metal_mediated
GNINA,3pch,"STRUCTURE OF PROTOCATECHUATE 3,4-DIOXYGENASE COMPLEXED WITH",2.41074800491333,2.41074800491333,10.146223068237305,-5.9,,,,oxidoreductase,metal_mediated
GNINA,3pcj,"STRUCTURE OF PROTOCATECHUATE 3,4-DIOXYGENASE COMPLEXED WITH",3.473339319229126,2.6868226528167725,11.155953645706177,-6.25,,,,oxidoreductase,metal_mediated
GNINA,2cgr,LOCAL AND TRANSMITTED CONFORMATIONAL CHANGES ON,2.8159713745117188,2.682335615158081,70.44378876686096,-9.04,,,,other,standard
GNINA,1flr,4-4-20 FAB FRAGMENT,4.4952263832092285,0.6829443573951721,32.44923782348633,-9.44,,,,other,standard
GNINA,2gss,HUMAN GLUTATHIONE S-TRANSFERASE P1-1 IN COMPLEX WITH,2.972533941268921,2.972533941268921,20.974990367889404,-5.88,,,,transferase,standard
GNINA,3gss,HUMAN GLUTATHIONE S-TRANSFERASE P1-1 IN COMPLEX WITH,4.115387439727783,4.115387439727783,38.04156279563904,-5.94,,,,transferase,multi_residue
GNINA,10gs,"HUMAN GLUTATHIONE S-TRANSFERASE P1-1, COMPLEX WITH TER117",,,90.1153621673584,,,,,transferase,standard
GNINA,2std,SCYTALONE DEHYDRATASE COMPLEXED WITH TIGHT-BINDING,6.210241794586182,3.294541597366333,22.13156580924988,-9.25,,,,lyase,standard
GNINA,3std,SCYTALONE DEHYDRATASE AND CYANOCINNOLINE INHIBITOR,3.241518497467041,3.214317798614502,55.99222183227539,-12.54,,,,lyase,standard
GNINA,2d0k,METHIONINE-FREE MUTANT OF ESCHERICHIA COLI DIHYDROFOLATE,,,90.12418723106384,,,,,oxidoreductase,standard
GNINA,1dhi,LONG-RANGE STRUCTURAL EFFECTS IN A SECOND-SITE REVERTANT OF,8.650177955627441,7.584592342376709,85.79132795333862,-9.15,,,,oxidoreductase,standard
GNINA,2drc,INVESTIGATION OF THE FUNCTIONAL ROLE OF TRYPTOPHAN-22 IN,,,90.11595225334167,,,,,oxidoreductase,standard
GNINA,1df8,S45A MUTANT OF STREPTAVIDIN IN COMPLEX WITH BIOTIN,6.48470401763916,3.266622543334961,16.443353414535522,-7.49,,,,transport,standard
GNINA,2f01,EPI-BIOTIN COMPLEX WITH CORE STREPTAVIDIN,6.503820896148682,5.663362979888916,18.76331758499145,-7.92,,,,transport,multi_residue
GNINA,2g8r,THE CRYSTAL STRUCTURE OF THE RNASE A-,4.381175994873047,4.381175994873047,40.73072552680969,-4.94,,,,hydrolase,standard
GNINA,1tyr,TRANSTHYRETIN COMPLEX WITH RETINOIC ACID,7.035511493682861,6.466917037963867,36.2851312160492,-4.78,,,,transport,standard
GNINA,1e5a,STRUCTURE OF HUMAN TRANSTHYRETIN COMPLEXED WITH,1.1606385707855225,1.1606385707855225,5.588959455490112,-2.68,,,,transport,standard
GNINA,2g5u,HUMAN TRANSTHYRETIN (TTR) COMPLEXED WITH HYDROXYLATED,0.7095431089401245,0.7095431089401245,17.771425485610962,-4.63,,,,other,standard
GNINA,1sv3,STRUCTURE OF THE COMPLEX FORMED BETWEEN PHOSPHOLIPASE A2,4.167214393615723,3.8533782958984375,7.497031211853027,-6.2,,,,hydrolase,standard
GNINA,1q7a,CRYSTAL STRUCTURE OF THE COMPLEX FORMED BETWEEN RUSSELL'S,4.460213661193848,4.460213661193848,29.204445600509644,-7.52,,,,hydrolase,standard
GNINA,2f80,HIV-1 PROTEASE MUTANT D30N COMPLEXED WITH INHIBITOR TMC114,,,90.13057899475098,,,,,hydrolase,standard
GNINA,2i0d,CRYSTAL STRUCTURE OF AD-81 COMPLEXED WITH WILD TYPE HIV-1,,,90.12855553627014,,,,,hydrolase,standard
GNINA,1d7j,FKBP COMPLEXED WITH 4-HYDROXY-2-BUTANONE,2.084059715270996,1.6131173372268677,5.362028121948242,-3.69,,,,isomerase,standard
Smina,1hk4,HUMAN SERUM ALBUMIN COMPLEXED WITH THYROXINE,5.99176025390625,5.687291622161865,53.546817779541016,-5.6,,,,other,standard
Smina,1gni,HUMAN SERUM ALBUMIN COMPLEXED WITH CIS-9-OCTADECENOIC ACID,4.761699199676514,3.910199880599976,78.06007647514343,-7.2,,,,other,standard
Smina,1nhu,HEPATITIS C VIRUS RNA POLYMERASE IN COMPLEX WITH,,,90.0195369720459,,,,,transferase,standard
Smina,2d3z,X-RAY CRYSTAL STRUCTURE OF HEPATITIS C VIRUS RNA-DEPENDENT,3.64369535446167,3.617148160934448,49.99026656150818,-8.7,,,,transferase,standard
Smina,2d3u,X-RAY CRYSTAL STRUCTURE OF HEPATITIS C VIRUS RNA DEPENDENT,3.4987831115722656,3.494335412979126,66.74322772026062,-8.8,,,,transferase,standard
Smina,1ajp,"PENICILLIN ACYLASE COMPLEXED WITH 2,5-DIHYDROXYPHENYLACETIC",2.662710189819336,2.662710189819336,7.445537567138672,-6.5,,,,hydrolase,standard
Smina,1ai5,PENICILLIN ACYLASE COMPLEXED WITH M-NITROPHENYLACETIC ACID,2.907000541687012,2.848471403121948,9.458833456039429,-6.9,,,,hydrolase,standard
Smina,1ajq,PENICILLIN ACYLASE COMPLEXED WITH THIOPHENEACETIC ACID,1.5273083448410034,0.5452755093574524,6.104552984237671,-5.5,,,,hydrolase,standard
Smina,1gpk,STRUCTURE OF ACETYLCHOLINESTERASE COMPLEX WITH,0.207527756690979,0.207527756690979,6.650904893875122,-10.8,,,,hydrolase,standard
Smina,1h23,STRUCTURE OF ACETYLCHOLINESTERASE (E.C. 3.1.1.7) COMPLEXED,,,90.01286792755127,,,,,hydrolase,standard
Smina,1e66,STRUCTURE OF ACETYLCHOLINESTERASE COMPLEXED WITH,2.3179640769958496,2.3179640769958496,13.168309926986694,-12.8,,,,hydrolase,standard
Smina,2rkm,STRUCTURE OF OPPA COMPLEXED WITH LYS-LYS,4.603056907653809,2.613876342773437,8.379295110702515,-5.6,,,,transport,multi_residue
Smina,1u33,IN SITU EXTENSION AS AN APPROACH FOR IDENTIFYING NOVEL,,,90.01188373565674,,,,,hydrolase,standard
Smina,1xd1,ACARBOSE REARRANGEMENT MECHANISM IMPLIED BY THE KINETIC AND,,,90.03863072395325,,,,,hydrolase,standard
Smina,1uwt,STRUCTURE OF BETA-GLYCOSIDASE FROM SULFOLOBUS SOLFATARICUS,2.8656489849090576,2.8656489849090576,6.494971513748169,-8.3,,,,hydrolase,standard
Smina,2ceq,BETA-GLYCOSIDASE FROM SULFOLOBUS SOLFATARICUS IN COMPLEX,2.574707508087158,2.574707508087158,6.07333517074585,-7.9,,,,hydrolase,standard
Smina,2cer,BETA-GLYCOSIDASE FROM SULFOLOBUS SOLFATARICUS IN COMPLEX,2.825966119766236,2.825966119766236,31.306362867355347,-10.2,,,,hydrolase,standard
Smina,2qwb,THE X-RAY STRUCTURE OF A COMPLEX OF SIALIC ACID AND A DRUG,4.756710052490234,2.961035966873169,23.36300039291382,-7.5,,,,hydrolase,standard
Smina,2qwd,THE X-RAY STRUCTURE OF A COMPLEX OF 4-AMINO-NEU5AC2EN AND A,4.100603103637695,3.027153968811035,22.99792194366455,-7.5,,,,hydrolase,standard
Smina,2qwe,THE X-RAY STRUCTURE OF A COMPLEX OF 4-GUANIDINO-NEU5AC2EN,4.974266052246094,4.101215839385986,39.65024518966675,-7.9,,,,hydrolase,standard
Smina,2j77,BETA-GLUCOSIDASE FROM THERMOTOGA MARITIMA IN COMPLEX WITH,0.2410670667886734,0.2410670667886734,5.1000285148620605,-6.9,,,,hydrolase,standard
Smina,2j78,BETA-GLUCOSIDASE FROM THERMOTOGA MARITIMA IN COMPLEX WITH,2.954596996307373,2.954596996307373,7.08764123916626,-8.5,,,,hydrolase,standard
Smina,2cet,BETA-GLUCOSIDASE FROM THERMOTOGA MARITIMA IN COMPLEX WITH,3.3861472606658936,2.514189958572388,31.94168448448181,-10.2,,,,hydrolase,standard
Smina,2g94,CRYSTAL STRUCTURE OF BETA-SECRETASE BOUND TO A POTENT AND,,,90.02492260932922,,,,,hydrolase,standard
Smina,1n2v,CRYSTAL STRUCTURE OF TGT IN COMPLEX WITH,4.731783866882324,4.184781551361084,8.218027114868164,-6.8,,,,transferase,standard
Smina,1k4g,CRYSTAL STRUCTURE OF TRNA-GUANINE TRANSGLYCOSYLASE (TGT),2.03786563873291,2.03786563873291,15.55860996246338,-8.8,,,,transferase,standard
Smina,1s39,CRYSTAL STRUCTURE OF TGT IN COMPLEX WITH,0.295143723487854,0.295143723487854,4.6135125160217285,-7.4,,,,transferase,standard
Smina,2bak,P38ALPHA MAP KINASE BOUND TO MPAQ,,,90.01252555847168,,,,,transferase,standard
Smina,2baj,P38ALPHA BOUND TO PYRAZOLOUREA,6.077873706817627,5.498998641967773,54.60669159889221,-12.1,,,,transferase,standard
Smina,1ndw,CRYSTAL STRUCTURE OF ADENOSINE DEAMINASE COMPLEXED WITH,2.3687949180603027,2.0543243885040283,34.93872618675232,-7.8,,,,hydrolase,metal_mediated
Smina,1ndy,CRYSTAL STRUCTURE OF ADENOSINE DEAMINASE COMPLEXED WITH,1.8313894271850584,1.8313894271850584,43.60325312614441,-8.1,,,,hydrolase,metal_mediated
Smina,1ndz,CRYSTAL STRUCTURE OF ADENOSINE DEAMINASE COMPLEXED WITH,,,90.01341772079468,,,,,hydrolase,metal_mediated
Smina,1l2s,X-RAY CRYSTAL STRUCTURE OF AMPC BETA-LACTAMASE FROM E. COLI,5.101870536804199,3.0122604370117188,23.2611095905304,-7.4,,,,hydrolase,standard
Smina,1xgj,AMPC BETA-LACTAMASE IN COMPLEX WITH 3-(4-CARBOXY-2-HYDROXY-,4.4918293952941895,3.460511922836304,38.37988257408142,-7.5,,,,hydrolase,standard
Smina,1q8t,THE CATALYTIC SUBUNIT OF CAMP-DEPENDENT PROTEIN KINASE,7.1629638671875,3.0178048610687256,18.58959913253784,-8.6,,,,transferase,standard
Smina,1ydt,"STRUCTURE OF CAMP-DEPENDENT PROTEIN KINASE, ALPHA-CATALYTIC",,,90.01212644577026,,,,,transferase,standard
Smina,1re8,CRYSTAL STRUCTURE OF CAMP-DEPENDENT PROTEIN KINASE,,,90.01160764694214,,,,,transferase,standard
Smina,1m2q,"CRYSTAL STRUCTURE OF 1,8-DI-HYDROXY-4-NITRO-XANTEN-9-ONE/CK2",6.178536891937256,0.185438334941864,7.894739151000977,-10.3,,,,transferase,standard
Smina,1om1,CRYSTAL STRUCTURE OF MAIZE CK2 ALPHA IN COMPLEX WITH IQA,5.898979187011719,3.4602866172790527,10.630818128585815,-11.7,,,,transferase,standard
Smina,1zoe,CRYSTAL STRUCTURE OF PROTEIN KINASE CK2 IN COMPLEX WITH,3.962360858917236,3.660109281539917,5.583904504776001,-7.3,,,,transferase,standard
Smina,2azr,CRYSTAL STRUCTURE OF PTP1B WITH BICYCLIC THIOPHENE INHIBITOR,1.4956051111221311,1.4956051111221311,14.42106032371521,-7.1,,,,hydrolase,standard
Smina,1g7f,HUMAN PTP1B CATALYTIC DOMAIN COMPLEXED WITH PNU177496,,,90.01876592636108,,,,,hydrolase,standard
Smina,1nny,"POTENT, SELECTIVE PROTEIN TYROSINE PHOSPHATASE 1B INHIBITOR",,,90.0173807144165,,,,,hydrolase,standard
Smina,5er1,A RATIONAL APPROACH TO THE DESIGN OF ANTIHYPERTENSIVES.,,,90.01927828788757,,,,,hydrolase,standard
Smina,4tln,BINDING OF HYDROXAMIC ACID INHIBITORS TO CRYSTALLINE,3.5136077404022217,2.979948043823242,6.444506883621216,-6.1,,,,hydrolase,metal_mediated
Smina,1tmn,BINDING OF N-CARBOXYMETHYL DIPEPTIDE INHIBITORS TO,,,90.01058769226074,,,,,hydrolase,metal_mediated
Smina,1fh9,CRYSTAL STRUCTURE OF THE XYLANASE CEX WITH,3.826167106628418,3.063291549682617,4.0110273361206055,-6.7,,,,hydrolase,multi_residue
Smina,2ctc,THE HIGH RESOLUTION CRYSTAL STRUCTURE OF THE COMPLEX,2.301585912704468,2.301585912704468,6.7793707847595215,-6.8,,,,hydrolase,metal_mediated
Smina,1e1v,HUMAN CYCLIN DEPENDENT KINASE 2 COMPLEXED WITH THE,6.537512302398682,2.797199487686157,14.586217403411863,-8.1,,,,transferase,standard
Smina,1pxo,HUMAN CYCLIN DEPENDENT KINASE 2 COMPLEXED WITH THE,4.753437042236328,1.6473591327667236,7.141979932785034,-7.1,,,,transferase,standard
Smina,1vzq,COMPLEX OF THROMBIN WITH DESIGNED INHIBITOR 7165,,,90.01380705833435,,,,,hydrolase,standard
Smina,1sl3,CRYSTAL STRUCTUE OF THROMBIN IN COMPLEX WITH A POTENT P1,,,90.010990858078,,,,,hydrolase,standard
Smina,2brb,STRUCTURE-BASED DESIGN OF NOVEL CHK1 INHIBITORS: INSIGHTS,4.640825271606445,4.317248821258545,34.83640789985657,-8.4,,,,transferase,standard
Smina,2brm,STRUCTURE-BASED DESIGN OF NOVEL CHK1 INHIBITORS: INSIGHTS,5.3879075050354,4.608656406402588,36.396535873413086,-8.0,,,,transferase,standard
Smina,1nvq,THE COMPLEX STRUCTURE OF CHECKPOINT KINASE CHK1/UCN-01,1.4432623386383057,1.4432623386383057,30.282721042633057,-13.5,,,,transferase,standard
